id,item_id,order,correct_answer,content,created_at,updated_at
19ff6cba-0595-4ec5-a585-efc54682628a,56e4a75f-9be9-4444-8564-dabd5801565f,3,false,Because VOC did not concern about the other region besides Batavia.,2020-08-05 23:24:07,2020-08-05 23:24:07
67d92e6d-1a1a-43f1-a37a-6841fe74c915,4b5e7ef6-d2c8-4fe6-a2bc-62c9a1353c16,0,false,Jan Pieterszoon Coen was a well-known founder of Batavia.,2020-08-05 23:24:07,2020-08-05 23:24:07
43dc25aa-966b-4873-9ed2-a218bff984bd,4b5e7ef6-d2c8-4fe6-a2bc-62c9a1353c16,1,false,Coen has executed near total extermination of the indigenous population of the Banda Islands in Maluku.,2020-08-05 23:24:07,2020-08-05 23:24:07
8ca9baea-f4a7-4239-bf6b-225067463e2b,4b5e7ef6-d2c8-4fe6-a2bc-62c9a1353c16,2,true,"Coen developed plans to make Batavia the trade centre of intra-Asian, and to develop spice plantations using Burmese, Madagascan and Chinese laborers.",2020-08-05 23:24:07,2020-08-05 23:24:07
052cfa02-a1a7-4df8-ac9e-1094f28aa5de,4b5e7ef6-d2c8-4fe6-a2bc-62c9a1353c16,3,false,Coen has not executed near total extermination of the indigenous population of the Banda Islands in Maluku.,2020-08-05 23:24:07,2020-08-05 23:24:07
b874c490-e8ea-44a9-bffd-26b93f69d52c,7f507843-e4b8-4e9f-948c-edbd20de5f5b,0,false,Advancement of the technology and infrastructure,2020-08-05 23:32:45,2020-08-05 23:32:45
3dab2dd6-9518-43da-8343-bb8693a1d8c2,7f507843-e4b8-4e9f-948c-edbd20de5f5b,1,false,Development of the education and learning facilities,2020-08-05 23:32:46,2020-08-05 23:32:46
4c57e84d-2199-4431-9145-8bd2fd7966eb,7f507843-e4b8-4e9f-948c-edbd20de5f5b,2,true,"Diversity in traditional culture, languages and religions",2020-08-05 23:32:46,2020-08-05 23:32:46
d2c89f4c-7646-4b5e-9e0e-306ac23378e1,7f507843-e4b8-4e9f-948c-edbd20de5f5b,3,false,Unity of the democratic government,2020-08-05 23:32:46,2020-08-05 23:32:46
c7bfbc89-16c6-4f7d-97f4-8dabe8b1cb72,014e8865-0a72-42d7-9f6a-cdff0b7d4a13,0,false,Indonesia has many islands and tribes,2020-08-05 23:32:46,2020-08-05 23:32:46
e871989b-fb53-4fcf-b059-a9396e9f17fe,014e8865-0a72-42d7-9f6a-cdff0b7d4a13,1,false,Indonesia is led by a president,2020-08-05 23:32:46,2020-08-05 23:32:46
cd7c5cc9-1749-47c1-a00b-31c197bca7e0,014e8865-0a72-42d7-9f6a-cdff0b7d4a13,2,false,Islam is the predominant religion in Indonesia,2020-08-05 23:32:46,2020-08-05 23:32:46
5cab0c56-098c-4837-a40a-225478b70786,014e8865-0a72-42d7-9f6a-cdff0b7d4a13,3,true,"Unity in the diversity of religion, varying ethnics and languages",2020-08-05 23:32:46,2020-08-05 23:32:46
37f5a3cc-0e73-4860-ae44-f5ed7157e7b1,19162204-de33-45f3-8338-41e22fa0a198,0,true,Valid,2020-08-05 23:32:46,2020-08-05 23:32:46
ab3a0a08-1553-4040-aa02-a2b21addb66f,19162204-de33-45f3-8338-41e22fa0a198,1,false,Failed,2020-08-05 23:32:46,2020-08-05 23:32:46
461139a1-f4f5-47bd-8861-47964507d154,19162204-de33-45f3-8338-41e22fa0a198,2,false,Preserve,2020-08-05 23:32:46,2020-08-05 23:32:46
1e9517b4-f85a-4990-99e1-dac1a4b735cc,19162204-de33-45f3-8338-41e22fa0a198,3,false,Vacuous,2020-08-05 23:32:46,2020-08-05 23:32:46
fcb839e6-564f-4974-aa0b-a4051f971944,77e53e4b-5689-404c-9db4-941b37a4fdae,0,false,Religion,2020-08-05 23:32:46,2020-08-05 23:32:46
51d90ca6-052c-4ae6-a41d-724be5f623d1,77e53e4b-5689-404c-9db4-941b37a4fdae,1,true,Traditional costumes,2020-08-05 23:32:46,2020-08-05 23:32:46
b1dad9a2-aeb7-4e40-86dd-2f738d020a1f,77e53e4b-5689-404c-9db4-941b37a4fdae,2,false,Hindu Ceremony,2020-08-05 23:32:46,2020-08-05 23:32:46
718c3ba7-a268-4c88-87b5-030389dde574,77e53e4b-5689-404c-9db4-941b37a4fdae,3,false,Islam's mosques,2020-08-05 23:32:46,2020-08-05 23:32:46
89043d22-a61a-4e98-9655-8681d31f972b,db2fe438-4dc1-4d9f-9ed9-c75ab71041f8,0,true,The cultural element gives impact to the way Indonesian’s worships,2020-08-05 23:32:46,2020-08-05 23:32:46
bf4f969c-2133-4289-beab-13afdff4b2ff,db2fe438-4dc1-4d9f-9ed9-c75ab71041f8,1,false,Indonesia has unique qualities and characteristics on their traditional customs,2020-08-05 23:32:46,2020-08-05 23:32:46
f0fdb4ab-b2db-4eb9-b315-bd1af23ee9b1,db2fe438-4dc1-4d9f-9ed9-c75ab71041f8,2,false,Religion is mentioned in Pancasila,2020-08-05 23:32:46,2020-08-05 23:32:46
c6e15f65-13b2-4c82-83c7-413197843972,db2fe438-4dc1-4d9f-9ed9-c75ab71041f8,3,false,Bali has its own unique brand of Hinduism,2020-08-05 23:32:46,2020-08-05 23:32:46
df5b265f-c512-451e-94a1-33dc659794ab,5ced1919-e2dd-45a3-bec8-f28dbb12df4a,0,false,To attract tourists,2020-08-05 23:32:46,2020-08-05 23:32:46
bb896603-9a09-4daf-8873-964965ecea45,5ced1919-e2dd-45a3-bec8-f28dbb12df4a,1,false,To worship their Gods,2020-08-05 23:32:46,2020-08-05 23:32:46
8808b9a0-ada6-4589-a029-92338907642b,5ced1919-e2dd-45a3-bec8-f28dbb12df4a,2,true,To repel tourism income,2020-08-05 23:32:46,2020-08-05 23:32:46
011612a7-a57e-4bdb-9224-1669fc5248d2,5ced1919-e2dd-45a3-bec8-f28dbb12df4a,3,false,To celebrate special occasion,2020-08-05 23:32:46,2020-08-05 23:32:46
ecb5d511-586e-4266-85a0-c2c5a7a8369b,c2e8760f-70d7-442d-a3a1-7c11b1f7aafd,0,false,Adhesive,2020-08-05 23:32:46,2020-08-05 23:32:46
54d850bd-975e-45e7-aff4-51590fe63f92,c2e8760f-70d7-442d-a3a1-7c11b1f7aafd,1,false,Push aside,2020-08-05 23:32:46,2020-08-05 23:32:46
f80a9f40-eea6-4e68-9563-6359e4c6789b,c2e8760f-70d7-442d-a3a1-7c11b1f7aafd,2,true,Loyalty,2020-08-05 23:32:46,2020-08-05 23:32:46
64e6c284-fc44-4511-9bdd-5b5630f16338,c2e8760f-70d7-442d-a3a1-7c11b1f7aafd,3,false,Sorrow,2020-08-05 23:32:46,2020-08-05 23:32:46
d17afb1e-aafb-4f02-b6e5-148f496a120e,74a1989c-a5b7-4f4a-953b-e3d719a4c522,1,false,Homeless city dwellers.,2020-08-11 01:03:52,2020-08-11 01:03:52
b28c0a99-c55c-441b-84f0-7818e6a83bcd,30123f40-cfec-48fb-a735-317dfbb402ef,0,true,"Even though several regions in Indonesia are quite sophisticated in technology, they remain respect the ethnic traditions as well.",2020-08-05 23:32:46,2020-08-05 23:32:46
27dcbf6a-8b5a-4b21-842c-0b07d8ae7328,30123f40-cfec-48fb-a735-317dfbb402ef,1,false,"Even though several regions in Indonesia are quite sophisticated in technology, many region remains left behind.",2020-08-05 23:32:46,2020-08-05 23:32:46
755a971b-491e-4ee5-9c99-d12ceab6510f,30123f40-cfec-48fb-a735-317dfbb402ef,2,false,"Several regions respect the ethnic traditions more than technology, thus they remain left behind.",2020-08-05 23:32:46,2020-08-05 23:32:46
89fbdb1d-dfbe-4451-a5e1-b13c2cdc910b,30123f40-cfec-48fb-a735-317dfbb402ef,3,false,Indonesians with traditionalists’ hearts would not let technology takes control of their daily custom.,2020-08-05 23:32:46,2020-08-05 23:32:46
8813abce-7adf-4210-bb56-f817836b289c,719f9ff2-3ed1-46a0-aac3-ac2ed8d1b8a4,0,false,“Unity” in diversity is the national slogan,2020-08-05 23:32:46,2020-08-05 23:32:46
582b936a-6a1a-4658-92f4-48ccdd2754eb,719f9ff2-3ed1-46a0-aac3-ac2ed8d1b8a4,1,false,Bali serves the vibrant Hindu ceremonies,2020-08-05 23:32:46,2020-08-05 23:32:46
5c85ea51-fee9-4b91-b0b6-82b9a0fb7fca,719f9ff2-3ed1-46a0-aac3-ac2ed8d1b8a4,2,false,Islam is the predominant religion,2020-08-05 23:32:46,2020-08-05 23:32:46
5f4d60fb-44d6-44c9-8a8e-8d8619f2cb71,719f9ff2-3ed1-46a0-aac3-ac2ed8d1b8a4,3,true,Elders accept rare respect,2020-08-05 23:32:46,2020-08-05 23:32:46
9d859d81-2308-4d3b-abd8-cad9963fbe8d,47344751-47eb-4e1f-bb6f-a06215e33122,0,true,Intact,2020-08-05 23:32:46,2020-08-05 23:32:46
42ff722a-faed-4d6b-bd20-e080c3c7e35e,47344751-47eb-4e1f-bb6f-a06215e33122,1,false,Raunchy,2020-08-05 23:32:46,2020-08-05 23:32:46
c21f8012-57f1-4481-8c78-c677465e4d7f,47344751-47eb-4e1f-bb6f-a06215e33122,2,false,Untangled,2020-08-05 23:32:46,2020-08-05 23:32:46
5e16dc20-8526-44a0-bc2d-b04f31037680,47344751-47eb-4e1f-bb6f-a06215e33122,3,false,Tolerable,2020-08-05 23:32:46,2020-08-05 23:32:46
7eb6392e-312e-484a-8180-2273b266960d,b53c29e6-253f-49e8-926b-104afb7d27a3,0,true,urbanization causes crimes.,2020-08-11 00:58:02,2020-08-11 00:58:02
2549ee64-d738-4fde-8d12-4acd41b55c1c,b53c29e6-253f-49e8-926b-104afb7d27a3,1,false,the criminals are from villages.,2020-08-11 00:58:02,2020-08-11 00:58:02
0ed4678b-b437-4667-9646-74ab3fad7484,b53c29e6-253f-49e8-926b-104afb7d27a3,2,false,city is the center of crime.,2020-08-11 00:58:02,2020-08-11 00:58:02
a079966b-1b54-4817-a11d-2df8c1dc87f2,b53c29e6-253f-49e8-926b-104afb7d27a3,3,false,it is tough to live in a village.,2020-08-11 00:58:02,2020-08-11 00:58:02
346698f3-141f-4250-9c4b-10e4f79d0188,10e89a89-5eaf-40b9-8041-5d5d47e21928,0,true,noticeable,2020-08-11 00:58:02,2020-08-11 00:58:02
6cb3c114-2df5-4acc-be42-c7daa9f51eb9,10e89a89-5eaf-40b9-8041-5d5d47e21928,1,false,loud,2020-08-11 00:58:02,2020-08-11 00:58:02
5bf4f7d8-6e2a-4b71-9624-fa8c91739b8e,10e89a89-5eaf-40b9-8041-5d5d47e21928,2,false,speak,2020-08-11 00:58:02,2020-08-11 00:58:02
366c75a0-d226-42c8-bcef-9f82537095d7,10e89a89-5eaf-40b9-8041-5d5d47e21928,3,false,prominent,2020-08-11 00:58:02,2020-08-11 00:58:02
6edb83bd-36c8-40c2-922c-e9a47a2b7ef0,2c99e20d-5067-4184-b6b9-ae9f869012c1,0,true,Because of the sense of belonging.,2020-08-11 00:58:02,2020-08-11 00:58:02
ef89bc59-3009-4a03-adf5-a9c7b883c522,dca7ccdf-6420-489f-bf21-9fd6f1e52383,2,false,made,2020-08-12 23:57:48,2020-08-12 23:57:48
ed32b2ad-211c-441c-a161-5706e6bcf2b1,2c99e20d-5067-4184-b6b9-ae9f869012c1,1,false,Because they have to come back home.,2020-08-11 00:58:02,2020-08-11 00:58:02
78820c92-8b4a-4372-b1ab-b680f692d09c,2c99e20d-5067-4184-b6b9-ae9f869012c1,2,false,Because they are in free time.,2020-08-11 00:58:02,2020-08-11 00:58:02
38a36340-52e9-4320-ab5e-211543444d46,2c99e20d-5067-4184-b6b9-ae9f869012c1,3,false,Because of Lebaran.,2020-08-11 00:58:02,2020-08-11 00:58:02
f1d12de8-bc3c-4a76-9157-0d12d8b4659d,aca9defb-790d-4e3e-a047-24bf95734b3b,0,false,1,2020-08-11 00:58:02,2020-08-11 00:58:02
281492cd-3b26-48b9-9f5b-5f706f24ab47,aca9defb-790d-4e3e-a047-24bf95734b3b,1,false,2,2020-08-11 00:58:02,2020-08-11 00:58:02
0e8062f7-5700-4a23-88b9-87c576ba6890,aca9defb-790d-4e3e-a047-24bf95734b3b,2,false,3,2020-08-11 00:58:02,2020-08-11 00:58:02
e54f35ff-9ec9-4be9-9aa4-50f253ee0cf1,aca9defb-790d-4e3e-a047-24bf95734b3b,3,true,4,2020-08-11 00:58:02,2020-08-11 00:58:02
5cf69e11-8825-41b2-8381-c964ba6626d9,d4a4f46a-d239-4310-b947-0e0e9917df23,0,true,They have strong sense of community.,2020-08-11 00:58:03,2020-08-11 00:58:03
e77bdf9b-3823-4bc1-86d7-2d5a9159e2f4,d4a4f46a-d239-4310-b947-0e0e9917df23,1,false,They live in a crowded place.,2020-08-11 00:58:03,2020-08-11 00:58:03
c7707733-c99a-4916-a443-1208b6a64463,d4a4f46a-d239-4310-b947-0e0e9917df23,2,false,They purposely identify the chicken.,2020-08-11 00:58:03,2020-08-11 00:58:03
0627ec9c-d45c-4ca7-9174-6477a7b14d97,d4a4f46a-d239-4310-b947-0e0e9917df23,3,false,They live in tight houses.,2020-08-11 00:58:03,2020-08-11 00:58:03
be0777dc-90b1-470d-b057-544a7235fdba,94238ae2-1733-43b5-bfe4-cded0d1327d3,0,true,safety,2020-08-11 00:58:03,2020-08-11 00:58:03
d647f57f-3e78-4ad8-bf3a-de929f71b781,94238ae2-1733-43b5-bfe4-cded0d1327d3,1,false,noise,2020-08-11 00:58:03,2020-08-11 00:58:03
02341a06-3d96-4247-a262-04dbfb41c58d,94238ae2-1733-43b5-bfe4-cded0d1327d3,2,false,richness,2020-08-11 00:58:03,2020-08-11 00:58:03
d329ea46-3336-48f1-917a-614f5bd80aa6,94238ae2-1733-43b5-bfe4-cded0d1327d3,3,false,usefulness,2020-08-11 00:58:03,2020-08-11 00:58:03
28cb9762-d8eb-4755-a1e8-17ded9b73ec5,29075346-dcd0-455e-9cd9-76446e988ea1,0,true,live not far away from their home region.,2020-08-11 00:58:03,2020-08-11 00:58:03
2c79a813-cefc-405d-a05f-df5a2da3940c,29075346-dcd0-455e-9cd9-76446e988ea1,1,false,live in distant places from their home region.,2020-08-11 00:58:03,2020-08-11 00:58:03
41d0f7cd-1de1-4a33-8e89-67b71cdd3870,29075346-dcd0-455e-9cd9-76446e988ea1,2,false,live in big cities.,2020-08-11 00:58:03,2020-08-11 00:58:03
0ca11daf-46be-4e18-8b42-591f6a221678,29075346-dcd0-455e-9cd9-76446e988ea1,3,false,live in villages.,2020-08-11 00:58:03,2020-08-11 00:58:03
fc1da6be-4159-482f-999c-a7cb25e94960,57c1f251-57d8-495c-bc79-ecd2f83e40d1,0,true,to attend universities.,2020-08-11 00:58:03,2020-08-11 00:58:03
a6edf5bd-8d1f-496b-a279-91f5e69abc5c,57c1f251-57d8-495c-bc79-ecd2f83e40d1,1,false,to visit families.,2020-08-11 00:58:03,2020-08-11 00:58:03
e98c1b03-dabd-4a14-b672-7e9e2c8cd860,57c1f251-57d8-495c-bc79-ecd2f83e40d1,2,false,to move from villages to cities.,2020-08-11 00:58:03,2020-08-11 00:58:03
63634baa-cd6e-4eb5-895f-8fe84bcccb37,57c1f251-57d8-495c-bc79-ecd2f83e40d1,3,false,to have better livings.,2020-08-11 00:58:03,2020-08-11 00:58:03
9bcd6a6e-2a3a-4237-9349-c4bb3a6a85ce,0f6c13d1-3a51-44b1-aae1-ef83d6aea7bb,0,false,sense of belonging,2020-08-11 00:58:03,2020-08-11 00:58:03
d53720fc-d6c6-4a29-afb2-451810ded018,0f6c13d1-3a51-44b1-aae1-ef83d6aea7bb,1,false,village,2020-08-11 00:58:03,2020-08-11 00:58:03
0b332e46-359c-401d-b3f3-87c2ecd79fd6,0f6c13d1-3a51-44b1-aae1-ef83d6aea7bb,2,false,family,2020-08-11 00:58:03,2020-08-11 00:58:03
4fba860f-6358-42d0-b4c0-6c373054c3f0,0f6c13d1-3a51-44b1-aae1-ef83d6aea7bb,3,true,social unit,2020-08-11 00:58:03,2020-08-11 00:58:03
6af41859-3d57-43af-88fe-7dd7aa8a18dd,3026fded-f618-4f12-9bda-f7e1523b1922,0,false,The building of traditional houses in Toraja.,2020-08-11 00:58:03,2020-08-11 00:58:03
243e0f67-e26c-4ad4-a566-252c3b1d3135,3026fded-f618-4f12-9bda-f7e1523b1922,1,false,Flashy buses blessed in the Hindu tradition in Bali.,2020-08-11 00:58:03,2020-08-11 00:58:03
c6166766-5477-4ae3-b089-10221758a576,3026fded-f618-4f12-9bda-f7e1523b1922,2,false,Sumbanese focus on their ancestors’ gravestones.,2020-08-11 00:58:03,2020-08-11 00:58:03
3938ffbc-61ed-4ff6-81ae-a68c7d85e7ab,3026fded-f618-4f12-9bda-f7e1523b1922,3,true,The returns to their village to celebrate Idul Fitri.,2020-08-11 00:58:03,2020-08-11 00:58:03
90e2ad0a-8072-442e-b127-03e1c5f5497f,7ec426fd-7097-4372-8a3c-4ec5391f84ef,0,false,The benefits of Transmigrasi.,2020-08-11 01:03:52,2020-08-11 01:03:52
1f8dc58c-7882-4fef-9803-c8e771d72491,7ec426fd-7097-4372-8a3c-4ec5391f84ef,1,true,The bad effects of Transmigrasi.,2020-08-11 01:03:52,2020-08-11 01:03:52
3df2a810-739f-4e81-9a88-0de986c7827c,7ec426fd-7097-4372-8a3c-4ec5391f84ef,2,false,The use of Transmigrasi.,2020-08-11 01:03:52,2020-08-11 01:03:52
5eb26ee1-4dfe-45ba-8f48-d08994c74d54,7ec426fd-7097-4372-8a3c-4ec5391f84ef,3,false,How to solve problem of heavily populated areas.,2020-08-11 01:03:52,2020-08-11 01:03:52
ace9958d-395b-4771-9ef2-8c80a8ded413,f74c995c-8817-442a-bb22-48f4e1a67163,0,false,Transmigrasi has slowed because the less populated islands have become overcrowded.,2020-08-11 01:03:52,2020-08-11 01:03:52
00f7f536-15c5-4705-8076-8344a9a1c080,f74c995c-8817-442a-bb22-48f4e1a67163,1,false,Transmigrasi is stopped due to its destructive effects on the environment.,2020-08-11 01:03:52,2020-08-11 01:03:52
f14d0936-c3e1-4c27-a9e0-910bfe5091f3,f74c995c-8817-442a-bb22-48f4e1a67163,2,true,The unsuccessful trans migrants are those without farming ability.,2020-08-11 01:03:52,2020-08-11 01:03:52
31f767fa-6dae-49be-8f0d-9511e1c2d9cc,f74c995c-8817-442a-bb22-48f4e1a67163,3,false,Transmigrasi is stopped.,2020-08-11 01:03:52,2020-08-11 01:03:52
f3c03649-f6f7-4f0b-913e-da70951f040d,3354c15a-0369-454e-8f22-976ecc5e96c8,0,true,Farmers.,2020-08-11 01:03:52,2020-08-11 01:03:52
1b0a291f-fe55-4201-888a-61a235c4582c,3354c15a-0369-454e-8f22-976ecc5e96c8,1,false,Trans migrants.,2020-08-11 01:03:52,2020-08-11 01:03:52
f9329b36-6dec-4c73-b9c3-2910ad361d51,3354c15a-0369-454e-8f22-976ecc5e96c8,2,false,Dwellers.,2020-08-11 01:03:52,2020-08-11 01:03:52
98fe1684-9bc6-49f9-9819-9a6160844512,3354c15a-0369-454e-8f22-976ecc5e96c8,3,false,Families.,2020-08-11 01:03:52,2020-08-11 01:03:52
81956f58-1c35-414d-87f0-34577660d38d,8c78ae46-e9fc-4f1b-b027-be936e631578,0,true,Transmigrations.,2020-08-11 01:03:52,2020-08-11 01:03:52
81f789f6-4ce5-4a79-ac23-07a01a682c38,8c78ae46-e9fc-4f1b-b027-be936e631578,1,false,Goverment.,2020-08-11 01:03:52,2020-08-11 01:03:52
d5c29bef-fe77-447c-8ba3-aa6dd5ecf7f3,8c78ae46-e9fc-4f1b-b027-be936e631578,2,false,Forest.,2020-08-11 01:03:52,2020-08-11 01:03:52
b84c0c07-a98b-4a63-b1f4-7bc72098b6d8,8c78ae46-e9fc-4f1b-b027-be936e631578,3,false,Environment.,2020-08-11 01:03:52,2020-08-11 01:03:52
9ea1dc20-5343-43a5-a696-5872408e5721,69186928-6397-47af-8161-99f0890c0856,0,true,Promotor.,2020-08-11 01:03:52,2020-08-11 01:03:52
ff3e13b2-5ae8-4928-a62f-445e18531f93,69186928-6397-47af-8161-99f0890c0856,1,false,Result.,2020-08-11 01:03:52,2020-08-11 01:03:52
d23f196c-97d0-463b-9e51-a352abc78367,69186928-6397-47af-8161-99f0890c0856,2,false,Outcome.,2020-08-11 01:03:52,2020-08-11 01:03:52
030832dd-65bd-464f-bb1f-c15928c5dd2e,69186928-6397-47af-8161-99f0890c0856,3,false,Solution.,2020-08-11 01:03:52,2020-08-11 01:03:52
9ff77528-f75a-4adb-96a1-41dfe63605dd,74a1989c-a5b7-4f4a-953b-e3d719a4c522,0,true,Jakarta’s urban poor.,2020-08-11 01:03:52,2020-08-11 01:03:52
fd258258-7987-4cd7-850a-790214732adb,74a1989c-a5b7-4f4a-953b-e3d719a4c522,2,false,Less experienced farmers.,2020-08-11 01:03:52,2020-08-11 01:03:52
65d0480c-071d-4fcc-a774-bc147c381793,74a1989c-a5b7-4f4a-953b-e3d719a4c522,3,false,Government-sponsored trans migrants.,2020-08-11 01:03:52,2020-08-11 01:03:52
12cdb0c8-9244-4419-8995-1df309adf07a,6777d7fb-9d4f-46be-bf69-a3a68087f25f,0,false,1,2020-08-11 01:03:52,2020-08-11 01:03:52
59b17f08-58a7-4c57-80f3-d0353ecb1816,6777d7fb-9d4f-46be-bf69-a3a68087f25f,1,true,2,2020-08-11 01:03:52,2020-08-11 01:03:52
6357960a-0ea7-4928-9bc9-a6d26a39701c,6777d7fb-9d4f-46be-bf69-a3a68087f25f,2,false,3,2020-08-11 01:03:52,2020-08-11 01:03:52
951c73c9-7595-4be3-8897-52d0b93d900e,6777d7fb-9d4f-46be-bf69-a3a68087f25f,3,false,4,2020-08-11 01:03:52,2020-08-11 01:03:52
48b6adbe-a62c-4f92-9adf-5ed5955f43b5,21db66b8-dbbc-4e65-b1cd-cbc2ecdaa1d4,0,false,1,2020-08-11 01:03:53,2020-08-11 01:03:53
cde7c9b7-63e6-4411-9593-c8ae61daa31f,21db66b8-dbbc-4e65-b1cd-cbc2ecdaa1d4,1,false,2,2020-08-11 01:03:53,2020-08-11 01:03:53
95667c85-c3f6-4c36-bbb0-ecd851a1b3f8,21db66b8-dbbc-4e65-b1cd-cbc2ecdaa1d4,2,false,3,2020-08-11 01:03:53,2020-08-11 01:03:53
4a6109ab-b5ec-4984-b977-22d2b7a9ce0e,21db66b8-dbbc-4e65-b1cd-cbc2ecdaa1d4,3,true,4,2020-08-11 01:03:53,2020-08-11 01:03:53
3c4a2e19-ed44-4210-b540-91506818ddd4,e1ca4372-2437-481a-9283-a03a13b45ca1,0,true,Controlling the number of baby born.,2020-08-11 01:03:53,2020-08-11 01:03:53
cc9b609d-5055-4208-a257-239def4a4193,e1ca4372-2437-481a-9283-a03a13b45ca1,1,false,Selecting good people for Transmigrasi.,2020-08-11 01:03:53,2020-08-11 01:03:53
9941f464-49b3-43c7-9361-5358e1974bf4,e1ca4372-2437-481a-9283-a03a13b45ca1,2,false,Stopping ‘Javanisation’.,2020-08-11 01:03:53,2020-08-11 01:03:53
63fc5a22-cf12-49f5-b5e0-352d95160dfd,e1ca4372-2437-481a-9283-a03a13b45ca1,3,false,Supporting population mobility.,2020-08-11 01:03:53,2020-08-11 01:03:53
7f83bcec-0c14-4c58-89a6-a3d8d26a0648,c90515bc-3d3a-4848-9a3a-9d41d23ac57b,0,true,The land condition does not support their farming method.,2020-08-11 01:03:53,2020-08-11 01:03:53
641b4a67-f810-4efe-ba3d-f901e7367853,c90515bc-3d3a-4848-9a3a-9d41d23ac57b,1,false,The land is unfertile.,2020-08-11 01:03:53,2020-08-11 01:03:53
1e669441-ea0d-4eed-b0d5-b31b91c7c7b6,c90515bc-3d3a-4848-9a3a-9d41d23ac57b,2,false,The want to return to the towns they came from.,2020-08-11 01:03:53,2020-08-11 01:03:53
83b00567-4007-401f-843b-8e0f68590d49,c90515bc-3d3a-4848-9a3a-9d41d23ac57b,3,false,They do not have suitable tools for farming.,2020-08-11 01:03:53,2020-08-11 01:03:53
0f996744-66a6-499c-ace9-8dd1b5e62a7d,31b7be49-d032-4983-8545-358c38c24d87,0,false,Java,2020-08-11 01:16:26,2020-08-11 01:16:26
0bb46bb2-a81f-4c33-8dc4-4e7d1136babc,31b7be49-d032-4983-8545-358c38c24d87,1,true,Kalimantan,2020-08-11 01:16:26,2020-08-11 01:16:26
fe39ccb6-3c26-4a8d-a4de-533c22fbc9e4,31b7be49-d032-4983-8545-358c38c24d87,2,false,Bali,2020-08-11 01:16:26,2020-08-11 01:16:26
87d1f137-3299-4b94-9fc2-58676bd4dd33,31b7be49-d032-4983-8545-358c38c24d87,3,false,Jepara,2020-08-11 01:16:26,2020-08-11 01:16:26
f69a370f-23c7-47a4-ba83-1551acd8df69,d54af9cc-45c1-449b-a520-9e2c0b819f65,0,false,One,2020-08-11 01:16:26,2020-08-11 01:16:26
75aa2b6d-f35f-49e8-9468-b4b47149d173,d54af9cc-45c1-449b-a520-9e2c0b819f65,1,false,Two,2020-08-11 01:16:26,2020-08-11 01:16:26
d0d042b1-52b8-45f4-a515-eac17a420b13,d54af9cc-45c1-449b-a520-9e2c0b819f65,2,true,Three,2020-08-11 01:16:26,2020-08-11 01:16:26
bfe9b0de-f3f5-44dc-b30c-a2b55815bd30,d54af9cc-45c1-449b-a520-9e2c0b819f65,3,false,Four,2020-08-11 01:16:26,2020-08-11 01:16:26
a3a087fb-f280-439b-9841-1670b45d985d,4edb10ba-b08b-4ed9-b402-003ea291e62d,0,false,gives a major influence on crafts in Batak,2020-08-11 01:16:26,2020-08-11 01:16:26
67ce06bd-9909-4420-9bb2-a2efd9bec5a8,4edb10ba-b08b-4ed9-b402-003ea291e62d,1,false,turns out to develop immensely in the eastern part of Indonesia,2020-08-11 01:16:26,2020-08-11 01:16:26
9acf6207-4684-4686-a6ed-d26b61a5a50e,4edb10ba-b08b-4ed9-b402-003ea291e62d,2,true,affects the design of sacred building in Java,2020-08-11 01:16:26,2020-08-11 01:16:26
7730119e-5164-4bb1-ad0b-d2cbbd814ad3,4edb10ba-b08b-4ed9-b402-003ea291e62d,3,false,does not give influence on Hindu epics,2020-08-11 01:16:26,2020-08-11 01:16:26
e5194ba6-1f47-48ec-8397-003d7fbefe1f,a6b46059-d812-472c-9db6-54705715c2e9,0,false,"They reflect the history, religion, custom, and modern influences",2020-08-11 01:16:26,2020-08-11 01:16:26
b9a43fdc-25b8-4b7c-93a1-5fd96a6419f5,a6b46059-d812-472c-9db6-54705715c2e9,1,true,The craftwork is mostly influenced by Western,2020-08-11 01:16:26,2020-08-11 01:16:26
9e3651d5-e504-4b99-89be-80f8680f381d,a6b46059-d812-472c-9db6-54705715c2e9,2,false,There are religion influences on some arts and crafts,2020-08-11 01:16:26,2020-08-11 01:16:26
eb89ece5-5110-44e6-9b72-ff1b05775cd0,a6b46059-d812-472c-9db6-54705715c2e9,3,false,There are three major craft groupings in Indonesia,2020-08-11 01:16:26,2020-08-11 01:16:26
6969cc1c-d336-44ce-a9eb-2960a6f1cfc8,ca45d0d8-b433-4b4e-9fbb-7b92ed1b3efb,0,true,difficult to change,2020-08-11 01:16:26,2020-08-11 01:16:26
b6d7e2b9-38f1-48b5-83a2-2ab94e98eddd,ca45d0d8-b433-4b4e-9fbb-7b92ed1b3efb,1,false,easily changed,2020-08-11 01:16:26,2020-08-11 01:16:26
44a9e193-f5db-47ac-b950-9325a2c0cede,ca45d0d8-b433-4b4e-9fbb-7b92ed1b3efb,2,false,most popular,2020-08-11 01:16:26,2020-08-11 01:16:26
e9082c32-4cc8-4d15-882e-2bbd75047ff3,ca45d0d8-b433-4b4e-9fbb-7b92ed1b3efb,3,false,best known,2020-08-11 01:16:26,2020-08-11 01:16:26
ccb3e9b1-ee26-4e73-b67f-cbb93f6b2714,4f610d97-3b8a-4b02-93f1-644176e2ad84,0,true,Line 6-7,2020-08-11 01:16:26,2020-08-11 01:16:26
